"","wi_i_psc_1","wi_i_psc_2","wi_i_psc_3","h11_i_psc_1","h11_i_psc_2","h11_i_psc_3","hgnc_symbol"
"ENSG00000272455",6.55857318301145,7.12801898826592,7.55644293454199,7.29554763203697,6.82017078230145,6.83633583952842,NA
"ENSG00000235098",6.96218159093612,7.34004187772024,6.42926909870211,6.6887113412011,6.4591605627582,6.22749232682004,"ANKRD65"
"ENSG00000225905",5.62614418774403,5.44585014100165,5.18916229606352,5.51193606298776,5.58941112753347,5.53254796178784,NA
"ENSG00000205116",6.4633100062932,6.3365284780212,6.11163218058287,7.02931560460827,6.58216603433699,6.79170622059616,"TMEM88B"
"ENSG00000225285",6.42949454983665,6.6847228827368,6.61406341615368,6.75971675559843,6.76518481961306,6.62897970040461,NA
"ENSG00000179403",10.6247193678032,10.8127967387694,9.85275278518892,11.0130285285348,11.0855337707473,11.3167887601338,"VWA1"
"ENSG00000215915",6.24024081347153,6.80783566839766,6.82006067005591,6.6887113412011,6.58216603433699,6.3499311064509,"ATAD3C"
"ENSG00000160072",10.4293615133538,9.99441827258619,10.5115017451051,10.5653760671914,10.6025817449646,11.1368587407057,"ATAD3B"
"ENSG00000197785",10.9318144267701,11.0424933494516,10.5941097584153,10.9936905911503,11.2861141079824,11.4017515677031,"ATAD3A"
"ENSG00000205090",7.20372797850464,7.19052344935787,6.77194620204388,7.12442913182991,7.105622860879,6.77644109040079,"TMEM240"
"ENSG00000160075",12.0204811267183,12.3870945579501,11.6119892146416,11.9409953324008,12.3280574169926,12.1360534674605,"SSU72"
"ENSG00000215014",5.99912968696943,6.28311777617366,6.17303261953069,6.14208700546006,6.12833219779526,6.14511337247922,NA
"ENSG00000228594",10.3689661493097,11.0055795613009,10.0503929877599,10.4584333053399,10.8480520512797,10.3083991703708,"FNDC10"
"ENSG00000272106",7.19490700287667,7.77980457346898,7.80430314777289,7.78778744454388,7.50385336109546,7.49006553116242,NA
"ENSG00000197530",9.74787028575756,9.89601596487878,9.76760373313301,9.94644299264036,9.5221716425507,9.7508366858108,"MIB2"
"ENSG00000189409",6.57364597360811,6.5877155025876,7.07394341469648,7.05108924129959,6.91060431122552,6.45848585117947,"MMP23B"
"ENSG00000248333",10.4754056827622,10.7501314144154,10.4862105393401,10.7043278457027,10.8332239878346,10.7394488235946,"CDK11B"
"ENSG00000272004",5.40827875476777,5.44585014100165,5.18916229606352,5.51193606298776,5.51631177604261,5.18916229606352,NA
"ENSG00000189339",10.7933037048033,10.221505712894,10.6276823056532,10.7957560872457,10.3086822157917,10.800381578517,"SLC35E2B"
"ENSG00000269737",5.40827875476777,5.63259774045074,6.35942464464625,6.03284988940785,5.75341346213997,5.53254796178784,NA
"ENSG00000215914",5.18916229606352,5.18916229606352,5.54290621656904,5.90504540691154,5.65084094740345,5.53254796178784,"MMP23A"
"ENSG00000008128",7.81199334260139,8.10544628104253,8.54970258640738,8.42697313622654,8.22553639805375,8.42291729787507,"CDK11A"
"ENSG00000268575",6.12850633620552,6.5877155025876,7.16006826096787,6.93814034820642,6.88546118633706,6.77644109040079,NA
"ENSG00000227775",6.58851005751411,6.4352032966444,7.16006826096787,7.06183419792711,6.31918118804057,6.49883083776753,NA
"ENSG00000215790",6.7654604082894,6.97842409526506,7.25182047074272,7.25944788212013,7.19769396566666,7.33339227802488,NA
"ENSG00000008130",10.660501942458,10.4297822929037,10.7069166866859,10.8296001409852,10.6817028802824,10.9111396382746,"NADK"
"ENSG00000078369",13.5307245996253,13.3616573442125,13.1729827552404,13.5091308306786,13.6318873599015,13.6902056181943,"GNB1"
"ENSG00000231050",5.40827875476777,6.02968496940848,5.54290621656904,5.58406876767317,5.8393476545277,5.73020902711406,"GNB1-DT"
"ENSG00000169885",5.56795900410903,5.76015704046544,6.65112574293862,5.90504540691154,5.75341346213997,5.60923011344797,"CALML6"
"ENSG00000178821",7.44371809056268,8.37424063650588,8.11682670606308,7.96640542878018,8.23472424596778,7.99229012587338,"TMEM52"
"ENSG00000142609",5.7233451268249,5.76015704046544,5.74641216277812,5.58406876767317,5.58941112753347,5.67365025968087,"CFAP74"
"ENSG00000233542",5.4987433775035,5.76015704046544,5.74641216277812,5.58406876767317,5.51631177604261,5.60923011344797,NA
"ENSG00000187730",6.17495547384321,6.48110763339759,6.68698684671745,6.34631554477058,6.6308269343341,6.41647685827868,"GABRD"
"ENSG00000226969",5.18916229606352,5.44585014100165,5.54290621656904,5.18916229606352,5.51631177604261,5.53254796178784,"PRKCZ-DT"
"ENSG00000067606",10.2953088529951,9.88012487211697,9.67319425265613,10.1219046333863,9.92508406195984,9.98054452835802,"PRKCZ"
"ENSG00000271806",5.40827875476777,5.18916229606352,5.54290621656904,5.51193606298776,5.42073917321374,5.43225849630727,NA
"ENSG00000182873",6.68725228742522,7.04866635355592,7.11157954857772,7.27762388382587,6.82017078230145,6.59337622547357,"PRKCZ-AS1"
"ENSG00000162585",10.2962774141911,10.9593267871501,10.1476252728708,10.5309012246991,10.8502631640513,10.557493560011,"FAAP20"
"ENSG00000157933",11.4112405777293,11.0777126515045,11.3994177138852,11.5205322757957,11.5915717158256,11.8244589012202,"SKI"
"ENSG00000116151",7.91376006682464,7.43431991714356,7.55644293454199,7.8713377237575,7.44807629837573,7.13253236596644,"MORN1"
"ENSG00000272161",5.40827875476777,5.90866347186318,5.18916229606352,5.51193606298776,5.51631177604261,5.43225849630727,NA
"ENSG00000269896",6.68725228742522,6.38710547622013,6.35942464464625,6.40552044432822,6.27513756472299,6.14511337247922,"LOC100129534"
"ENSG00000272420",5.7656051608526,5.86304761793467,5.18916229606352,5.64469130782133,5.98220719660564,5.73020902711406,NA
"ENSG00000157916",10.3917988926413,10.4526281368557,10.2360672373146,10.3449486176876,10.4446906217664,10.5455090313038,"RER1"
"ENSG00000157911",9.45661473519674,9.14524570562254,8.78955968285828,9.32256411266567,9.28495687455097,9.29798027310207,"PEX10"
"ENSG00000149527",5.67726142123402,5.70053418619523,5.62187073937371,5.90504540691154,5.79798733897092,5.60923011344797,"PLCH2"
"ENSG00000157881",9.23151699452692,8.86461840423651,9.14340445830936,9.40512168115724,9.3553426554815,9.24198127724328,"PANK4"
"ENSG00000197921",6.15205141936363,5.70053418619523,5.74641216277812,5.86899050210992,5.75341346213997,6.3266939889254,"HES5"
"ENSG00000272449",6.47980583577555,6.54635299189457,6.61406341615368,6.11613714367004,6.4591605627582,6.51842875662701,NA
"ENSG00000238164",5.4987433775035,5.18916229606352,5.18916229606352,5.18916229606352,5.65084094740345,5.18916229606352,NA
"ENSG00000157873",5.7656051608526,5.18916229606352,5.68819431414795,5.51193606298776,5.58941112753347,5.67365025968087,"TNFRSF14"
"ENSG00000157870",10.6123325024844,10.4382413894374,10.0889085345125,10.5904869251989,10.567168070309,10.9350635107563,"PRXL2B"
"ENSG00000142606",6.3395544801225,6.06597151189217,6.28413200999301,6.70327289080042,6.31918118804057,6.20089319132591,"MMEL1"
"ENSG00000237058",5.94041699882856,5.86304761793467,5.74641216277812,5.93923704525927,5.94922036576158,5.73020902711406,NA
"ENSG00000215912",5.18916229606352,5.63259774045074,5.62187073937371,5.97181085164205,5.42073917321374,5.82786673222306,"TTC34"
"ENSG00000177133",5.62614418774403,5.76015704046544,5.43960949891239,5.18916229606352,5.18916229606352,5.18916229606352,"PRDM16-DT"
"ENSG00000142611",6.42949454983665,6.10064918497846,6.00973919511884,6.06160468174378,5.70479122056612,6.0207102404333,"PRDM16"
"ENSG00000130762",9.53432852859593,9.22027452136507,8.77501311568308,9.36946077527643,9.16413550035813,9.81887151211063,"ARHGEF16"
"ENSG00000272088",5.40827875476777,5.63259774045074,5.18916229606352,5.51193606298776,5.58941112753347,5.18916229606352,NA
"ENSG00000162591",8.68973351820184,8.04873857850512,8.95665374801348,9.40512168115724,8.23013785531651,8.32228738229102,"MEGF6"
"ENSG00000238260",5.4987433775035,5.18916229606352,5.89146862808021,5.69793696642301,5.18916229606352,5.18916229606352,NA
"ENSG00000158109",10.1258521043429,9.60076974254234,9.44982337863257,9.65911705105639,9.75592347925904,9.93988982290119,"TPRG1L"
"ENSG00000116213",8.94706595804858,9.03440165910352,9.25734111959515,9.1580127888985,9.17833642613565,9.16548523645427,"WRAP73"
"ENSG00000078900",8.08814707927171,7.70756753960544,7.99506773911183,7.82422028070859,7.564861320649,7.33339227802488,"TP73"
"ENSG00000227372",10.1312912542526,9.96124118981135,10.3647526204709,10.2184221061686,10.0902255153248,10.0500997056373,"TP73-AS1"
"ENSG00000162592",5.7233451268249,5.76015704046544,6.17303261953069,5.74592806868094,5.58941112753347,5.73020902711406,"CCDC27"
"ENSG00000235169",6.60317235649557,6.64693836761786,6.45150283049071,6.26119116449324,6.36126095339779,6.17345794708903,"SMIM1"
"ENSG00000130764",11.2945092208389,11.3559946030423,11.1625494568662,11.148013133593,11.4466713580043,11.5850649339634,"LRRC47"
"ENSG00000272153",5.56795900410903,5.86304761793467,6.23031358061182,5.97181085164205,5.42073917321374,5.73020902711406,NA
"ENSG00000116198",9.41612047810838,9.04397409086923,9.28829616232532,9.48503685271628,9.43627101987754,9.71020743587161,"CEP104"
"ENSG00000169598",7.80642221120283,8.02277278051842,8.15704478372523,8.21781533536866,8.35320805034747,8.4404659349435,"DFFB"
"ENSG00000198912",8.93961172356608,8.95880066764563,9.07101119105021,8.97204809580155,9.18538439823964,9.04247956720262,"C1orf174"
"ENSG00000236423",5.87622438953296,5.86304761793467,5.54290621656904,5.69793696642301,5.94922036576158,5.82786673222306,"LINC01134"
"ENSG00000196581",7.17707962131262,7.3181350912694,8.30216509123568,7.50861516862095,7.45618960975305,8.3826156835167,"AJAP1"
"ENSG00000231510",5.4987433775035,5.18916229606352,5.43960949891239,5.41763530158468,5.58941112753347,5.73020902711406,NA
"ENSG00000236948",5.18916229606352,5.18916229606352,5.68819431414795,5.18916229606352,5.58941112753347,5.43225849630727,NA
"ENSG00000131697",9.24163692408475,8.97557955630848,8.22340541726349,9.44943503777837,9.16888481613593,8.91101198959967,"NPHP4"
"ENSG00000069424",8.28324942408848,7.9896165661603,7.8115923704379,8.79162177680417,8.53460795125127,8.80379388986097,"KCNAB2"
"ENSG00000116254",7.43638934967073,6.38710547622013,7.76726227320094,7.22230691450203,6.66210707714297,7.03741143174962,"CHD5"
"ENSG00000116251",13.5953497016325,13.8646698842071,13.2044896958443,13.0549634779147,13.5875308128959,13.2790180136891,"RPL22"
"ENSG00000226944",5.67726142123402,5.81385454988892,5.62187073937371,5.51193606298776,5.8393476545277,5.73020902711406,"RNF207-AS1"
"ENSG00000158286",6.65992956332462,7.11513807662768,7.41781327127138,7.23169340628188,6.92298077934996,6.27842963551515,"RNF207"
"ENSG00000116237",12.5400624470401,12.3363077954508,12.2818634206362,12.6060157851702,12.6287922430661,12.7097899749565,"ICMT"
"ENSG00000225077",7.77251005800564,8.01620468795985,7.52086500971253,7.69220615188994,7.57968812592341,7.54121174790059,NA
"ENSG00000173673",11.00173031668,10.9534394465086,9.46794884524783,10.0882386310605,9.19937708324486,9.24693859549252,"HES3"
"ENSG00000158292",9.93126011419764,9.85865990388369,9.10911266806067,9.32876877383669,9.09093637052528,8.57748295397428,"GPR153"
"ENSG00000097021",11.4347255933351,11.775130547209,11.4117294268919,11.8192465085065,12.2848597139347,12.0996530117849,"ACOT7"
"ENSG00000069812",6.55857318301145,6.31020281917375,7.13605699732168,6.65900761849247,6.27513756472299,6.30287326169373,"HES2"
"ENSG00000187017",9.74787028575756,9.57465785613928,9.15185049237934,9.19700288551797,9.27177958925933,9.27147106258013,"ESPN"
"ENSG00000215788",7.45825477508132,7.37222712930743,8.51500783537306,8.05027646048927,7.37271801627832,7.32356613645248,"TNFRSF25"
"ENSG00000171680",9.59234308876193,9.18325166014992,9.55741086820758,9.49793383527478,8.8925150815511,8.99015194455459,"PLEKHG5"
"ENSG00000162408",9.24365235739155,9.85505105681431,9.43377357168738,9.44182602878544,9.79476092684716,9.88541934318295,"NOL9"
"ENSG00000229519",5.40827875476777,5.55169810502553,5.43960949891239,5.58406876767317,5.42073917321374,5.43225849630727,NA
"ENSG00000173662",5.67726142123402,5.44585014100165,5.68819431414795,5.58406876767317,5.51631177604261,5.43225849630727,"TAS1R1"
"ENSG00000204859",8.44394893855859,8.88963959416985,8.7454660256308,8.72076080694784,8.80349034718363,8.49603775436189,"ZBTB48"
"ENSG00000162413",9.91115743125929,9.27812962523429,9.64560891032979,9.66892021716478,9.64974260446027,10.1471876820341,"KLHL21"
"ENSG00000116273",11.0200111439856,10.3729229693518,10.4784242625672,10.6361101847155,10.6354373324491,10.6197802692542,"PHF13"
"ENSG00000041988",7.83951399380785,8.09304279946714,8.1399502348992,7.99316459488195,8.00100169222137,8.20876142705158,"THAP3"
"ENSG00000007923",10.8862497192817,9.93925846692519,10.5702394155118,10.5028973389706,9.97055548036337,10.657385246109,"DNAJC11"
"ENSG00000237436",5.99912968696943,6.48110763339759,6.25762147964832,6.21547329745258,6.42114741923117,6.3499311064509,NA
"ENSG00000171735",10.4451647301365,10.9449870353299,9.88174019020109,10.3367824416078,10.5536603069151,9.97459361259224,"CAMTA1"
"ENSG00000237402",5.18916229606352,5.55169810502553,5.54290621656904,5.41763530158468,5.18916229606352,5.43225849630727,NA
"ENSG00000270171",5.62614418774403,5.63259774045074,6.30990295570168,5.78992687561757,5.70479122056612,5.18916229606352,NA
"ENSG00000270035",5.18916229606352,5.63259774045074,5.79885359899228,5.69793696642301,5.42073917321374,5.18916229606352,NA
"ENSG00000269978",5.80483067526391,5.18916229606352,5.84690435339636,5.90504540691154,5.65084094740345,5.43225849630727,NA
"ENSG00000049245",9.98513659763857,9.93755349413008,10.0727390973863,10.0991459485761,10.1584782102319,9.92144564198164,"VAMP3"
"ENSG00000269925",5.4987433775035,5.55169810502553,5.93317541133141,5.86899050210992,5.58941112753347,5.78116639722774,NA
"ENSG00000049246",8.82555472541525,8.12384686078153,8.34738390834982,8.19048510006031,7.64445560773916,7.40017947707649,"PER3"
"ENSG00000236266",5.62614418774403,5.63259774045074,5.62187073937371,5.41763530158468,5.51631177604261,5.53254796178784,NA
"ENSG00000049247",5.18916229606352,5.44585014100165,5.43960949891239,5.18916229606352,5.70479122056612,5.43225849630727,"UTS2"
"ENSG00000116288",12.4028035867914,12.6607141330574,12.1130032231356,12.259965340629,12.5368696884903,12.4920062318086,"PARK7"
"ENSG00000116285",9.96211880247633,10.2395988138455,10.7361245301156,10.2675841946298,10.6750649500294,10.9212206071355,"ERRFI1"
"ENSG00000162426",6.94065248687434,7.3070416952348,7.07394341469648,7.54592706297541,7.60885919816102,7.22097031507101,"SLC45A1"
"ENSG00000142599",11.3118432284095,11.0668474384688,11.3594197679479,11.3347882085682,11.0241910952098,11.3984252450389,"RERE"
"ENSG00000074800",16.1696590679076,15.9470847265262,15.4555641971673,15.6795097015487,15.9796146156607,15.915382268887,"ENO1"
"ENSG00000236269",5.4987433775035,5.63259774045074,5.79885359899228,5.83075680654537,5.70479122056612,6.08534302111459,NA
"ENSG00000230679",5.56795900410903,5.44585014100165,5.68819431414795,5.69793696642301,5.70479122056612,5.43225849630727,"ENO1-AS1"
"ENSG00000142583",5.4987433775035,5.63259774045074,5.18916229606352,5.41763530158468,5.18916229606352,5.53254796178784,"SLC2A5"
"ENSG00000180758",7.32125117392504,7.07568168638307,7.73688797025009,7.68558855148132,7.564861320649,7.58238656128944,"GPR157"
"ENSG00000228526",6.65992956332462,6.36214716626085,9.19607297198049,7.8713377237575,6.76518481961306,6.86517338202818,"MIR34AHG"
"ENSG00000234546",5.99912968696943,6.13389701341358,6.55598979838711,6.34631554477058,6.53120185354127,6.25331914559414,"LNCTAM34A"
"ENSG00000281937",5.56795900410903,5.44585014100165,5.68819431414795,5.64469130782133,5.18916229606352,5.43225849630727,NA
"ENSG00000049239",9.25568576358499,9.29690683724841,9.24687232688354,9.1556858354888,8.90397570784713,8.46209925587692,"H6PD"
"ENSG00000171621",8.46498315595219,7.9278565364401,7.47501382150937,7.76294781783796,7.71961606217072,7.51588404105942,"SPSB1"
"ENSG00000171612",9.95231584614289,10.0123447927042,9.38212955399353,9.73106083317531,10.0120005023736,9.69036243068342,"SLC25A33"
"ENSG00000231181",5.18916229606352,5.76015704046544,5.62187073937371,5.58406876767317,5.42073917321374,5.53254796178784,"RPL9P11"
"ENSG00000188807",9.73362618978689,9.73057403425574,9.64560891032979,9.90973118606034,9.80848950947478,9.77672848187805,"TMEM201"
"ENSG00000171608",10.4830804097233,9.80355259417173,9.7002599918319,9.84205867262571,9.14497902558916,9.28116761674547,"PIK3CD"
"ENSG00000231789",7.39912185196638,8.32760945276821,7.11157954857772,7.40639356721698,7.54230866995305,7.24215347675238,"PIK3CD-AS2"
"ENSG00000171603",12.1995257425989,11.8856716427378,11.8923216037073,12.3183734707831,11.7946065958902,11.9000987581375,"CLSTN1"
"ENSG00000178585",10.8849632450566,10.8728509849778,10.5533976303955,10.7177494809053,10.7038828415833,10.5068867572374,"CTNNBIP1"
"ENSG00000162441",8.73646346590686,8.5998379686096,8.68446323728997,8.2881918015811,8.29302090083943,8.49183975367824,"LZIC"
"ENSG00000228150",5.67726142123402,5.81385454988892,5.84690435339636,5.83075680654537,5.91459258397891,5.82786673222306,NA
"ENSG00000173614",7.37624350758745,7.27318003737842,7.26284074004965,7.21285108926921,6.94735867776865,6.87933290982883,"NMNAT1"
"ENSG00000202415",5.67726142123402,5.55169810502553,5.68819431414795,5.41763530158468,5.70479122056612,5.53254796178784,NA
"ENSG00000162444",7.50791323431547,7.59592235653577,7.24070497073371,7.04025033684832,6.98303003029605,6.69691108612705,"RBP7"
"ENSG00000130939",11.5781126777663,11.1256176746186,11.6038367210166,11.4858940380234,11.2888332754416,11.7213054645982,"UBE4B"
"ENSG00000054523",11.7486759619889,11.166903589444,11.6446428515974,11.3052910295285,11.0899062249375,11.4960594460894,"KIF1B"
"ENSG00000142657",13.1871837944574,13.1480410051191,12.6734984856618,12.909357665983,13.0484859669627,13.160171194415,"PGD"
"ENSG00000271989",5.18916229606352,5.63259774045074,5.68819431414795,5.41763530158468,5.51631177604261,5.53254796178784,NA
"ENSG00000251503",6.15205141936363,6.31020281917375,6.11163218058287,6.19169898150594,6.31918118804057,6.14511337247922,"CENPS-CORT"
"ENSG00000175279",7.77251005800564,7.95564674883527,7.32705857574796,7.55326594506104,7.77816015459311,7.51588404105942,"CENPS"
"ENSG00000241563",5.56795900410903,5.81385454988892,5.68819431414795,5.58406876767317,6.0731263431831,5.73020902711406,"CORT"
"ENSG00000160049",11.4456720731497,11.9240131781741,11.7327931073601,11.5010366187154,12.0165224597761,11.7213054645982,"DFFA"
"ENSG00000142655",9.71779290862141,9.77709479776693,9.45437625462598,9.59885037557389,9.7978230707713,9.69217788852541,"PEX14"
"ENSG00000130940",7.89295273044638,7.39325242588118,7.64967765012954,7.88286873850348,7.44807629837573,8.23927436892946,"CASZ1"
"ENSG00000272078",6.32051931417504,6.64693836761786,6.25762147964832,6.40552044432822,6.91060431122552,6.92083004924481,NA
"ENSG00000175262",5.97037795341579,6.06597151189217,5.79885359899228,5.83075680654537,5.42073917321374,5.67365025968087,"C1orf127"
"ENSG00000120948",11.6672240080016,11.8127719138615,11.777873793164,11.8247274937,12.0740798734818,12.227607708535,"TARDBP"
"ENSG00000009724",5.84157042217329,5.95134716918995,6.70449535657639,6.56476239271817,6.04401336864715,5.82786673222306,"MASP2"
"ENSG00000271895",5.67726142123402,6.22642401608013,6.57569760249925,6.32574646321316,6.18007337646283,5.82786673222306,NA
"ENSG00000116649",11.6664756376583,12.1138900867358,11.6150345584604,11.6910752741995,12.2073696806821,12.1828790460507,"SRM"
"ENSG00000171824",11.1627210480265,10.8422264980949,10.9352979386531,10.7897881880657,10.7209009979957,11.0248204035295,"EXOSC10"
"ENSG00000226849",5.18916229606352,5.55169810502553,5.68819431414795,5.64469130782133,5.51631177604261,5.18916229606352,NA
"ENSG00000230337",6.15205141936363,6.3365284780212,5.97248334746111,6.03284988940785,6.18007337646283,6.08534302111459,"EXOSC10-AS1"
"ENSG00000198793",11.6589704997912,10.7276372395848,11.6175674423177,11.4914188438053,11.0417091345694,11.6957902439882,"MTOR"
"ENSG00000120942",9.84778510626884,9.73057403425574,9.38451779331673,9.62090611154244,9.67161568365292,9.82550123651868,"UBIAD1"
"ENSG00000204624",7.71404559518915,7.21468884026485,7.74454528255927,7.74401660354328,7.04026351972648,7.15522655791718,"DISP3"
"ENSG00000116661",10.7649092617579,11.2084532435648,10.4514044105874,10.4937464756471,10.748035163618,10.2881586410507,"FBXO2"
"ENSG00000132879",9.09746918867568,9.32592561310984,9.39876431019042,9.28263156632195,9.12556257966056,8.99310987895046,"FBXO44"
"ENSG00000116663",6.26097823193527,6.6847228827368,6.49456575020333,6.73184459080798,6.61484698864574,6.20089319132591,"FBXO6"
"ENSG00000116670",12.16523878107,12.6193617256222,11.815864924231,11.7121269860122,11.9900366880869,11.9149173314391,"MAD2L2"
"ENSG00000162490",10.1939678505852,9.576852071312,9.34336665098186,9.47947389952481,9.3448977778716,9.627231098856,"DRAXIN"
"ENSG00000177674",10.3049652788668,11.1151088102864,9.93151135853969,10.4347198206607,10.6482032158478,10.1471876820341,"AGTRAP"
"ENSG00000215910",5.90909487486126,5.76015704046544,6.3832613300829,5.69793696642301,5.75341346213997,5.53254796178784,"C1orf167"
"ENSG00000177000",8.97892517305864,8.66355008468877,8.8075362768491,8.87338135757063,8.45467430833647,8.81388136408511,"MTHFR"
"ENSG00000011021",9.24968169711888,9.04397409086923,9.23632645470171,9.53594377829363,8.95719044415069,9.18111494653166,"CLCN6"
"ENSG00000242349",5.56795900410903,5.63259774045074,5.18916229606352,5.83075680654537,5.91459258397891,5.87118716049069,NA
"ENSG00000175206",5.18916229606352,5.18916229606352,5.18916229606352,5.78992687561757,5.42073917321374,5.43225849630727,"NPPA"
"ENSG00000120937",5.18916229606352,5.55169810502553,6.14289656252462,6.34631554477058,6.1012012551695,6.0207102404333,"NPPB"
"ENSG00000116685",10.5414169946046,10.6795306970008,10.5660473867293,10.6907800515779,10.997175846511,10.9817522255727,"KIAA2013"
"ENSG00000083444",10.9681076241619,10.8799631746829,10.555513649614,11.0945579456603,11.0183041286571,10.830320102372,"PLOD1"
"ENSG00000116688",11.3473000951439,10.7491606718135,10.9941919190685,11.0999935277767,10.9703225022589,11.2265051787465,"MFN2"
"ENSG00000116691",10.4169491445382,10.8090754108648,10.0413564879093,10.4992439646979,10.4131206765528,10.2893571670204,"MIIP"
"ENSG00000202461",5.18916229606352,5.44585014100165,5.62187073937371,5.58406876767317,5.18916229606352,5.18916229606352,NA
"ENSG00000120949",9.21311892909736,9.51868361872457,9.07693945338063,9.66565992089157,9.47316917313821,9.57504295421955,"TNFRSF8"
"ENSG00000028137",7.14986019629045,7.25010202899672,7.52086500971253,7.52366539810711,7.08421502461565,7.19943063378006,"TNFRSF1B"
"ENSG00000048707",9.6435399305871,9.0629287121487,9.97646054341804,9.85785056675925,9.37395380871268,10.0515136177586,"VPS13D"
"ENSG00000239149",5.18916229606352,5.70053418619523,5.54290621656904,5.93923704525927,5.87807498735324,5.18916229606352,"SNORA59B"
"ENSG00000162496",9.92375448828375,10.0443771512628,8.8075362768491,9.92752421643957,10.0535661906821,9.64608881369163,"DHRS3"
"ENSG00000221340",5.18916229606352,5.18916229606352,5.18916229606352,5.51193606298776,5.79798733897092,5.18916229606352,"RNU6ATAC18P"
"ENSG00000272482",5.67726142123402,5.70053418619523,5.43960949891239,5.74592806868094,5.79798733897092,5.87118716049069,NA
"ENSG00000188984",5.80483067526391,6.06597151189217,7.31657410087698,7.42264382145431,7.66537121897852,7.99229012587338,"AADACL3"
"ENSG00000157330",5.18916229606352,5.44585014100165,5.18916229606352,5.69793696642301,5.51631177604261,5.43225849630727,"CFAP107"
"ENSG00000179172",5.56795900410903,5.76015704046544,5.54290621656904,5.64469130782133,5.18916229606352,5.60923011344797,"HNRNPCL1"
"ENSG00000275774",5.62614418774403,5.70053418619523,5.18916229606352,5.18916229606352,5.18916229606352,5.18916229606352,"HNRNPCL2"
"ENSG00000162494",5.94041699882856,5.81385454988892,5.54290621656904,6.21547329745258,6.12833219779526,5.60923011344797,"LRRC38"
"ENSG00000162493",11.8585767513736,12.0491339330831,11.5369027025724,11.6192984551737,11.7396237225108,11.6665931441816,"PDPN"
"ENSG00000116731",9.39271644043234,9.03440165910352,9.28829616232532,9.26332057586428,9.16651212839365,9.35646498196436,"PRDM2"
"ENSG00000189337",8.55594497418723,8.39447994215234,8.98532468773836,8.86484249479804,8.78809645192213,8.624192608194,"KAZN"
"ENSG00000175147",6.47980583577555,6.16586277639016,6.00973919511884,6.21547329745258,5.75341346213997,5.53254796178784,"TMEM51-AS1"
"ENSG00000171729",9.56684774301818,9.41698726035115,8.045059069235,8.72706474439812,8.54199021364001,8.30319188791409,"TMEM51"
"ENSG00000204464",5.18916229606352,5.76015704046544,5.18916229606352,5.18916229606352,5.51631177604261,5.18916229606352,"TMEM51-AS2"
"ENSG00000278480",5.56795900410903,5.18916229606352,5.43960949891239,5.51193606298776,5.18916229606352,5.18916229606352,NA
"ENSG00000142621",6.47980583577555,6.06597151189217,6.30990295570168,6.49699610426123,6.22887419600696,6.27842963551515,"FHAD1"
"ENSG00000236045",5.4987433775035,5.44585014100165,5.18916229606352,5.51193606298776,5.18916229606352,5.43225849630727,NA
"ENSG00000228140",5.18916229606352,5.55169810502553,5.54290621656904,5.58406876767317,5.18916229606352,5.53254796178784,NA
"ENSG00000142634",10.2012262026102,10.3589870825835,9.46117859666324,9.67379683314581,9.72729622376651,9.73154852427581,"EFHD2"
"ENSG00000132906",9.2151748709032,9.18325166014992,8.66879427471673,8.56746168235384,8.4933021491514,8.57748295397428,"CASP9"
"ENSG00000116138",9.26761892396114,9.10620256625294,9.09749690247689,9.06681406459407,9.07836381723281,9.04247956720262,"DNAJC16"
"ENSG00000116771",8.15913996085054,8.02277278051842,7.77475126412211,7.95009780204243,8.0645055093716,8.24429585871526,"AGMAT"
"ENSG00000237301",5.40827875476777,5.18916229606352,5.79885359899228,5.64469130782133,5.42073917321374,5.18916229606352,NA
"ENSG00000235084",5.4987433775035,5.63259774045074,5.74641216277812,5.58406876767317,5.18916229606352,5.53254796178784,NA
"ENSG00000197312",10.5422334984265,10.0772610660649,10.5961668748777,10.346982948326,10.2816181787728,10.6245349038647,"DDI2"
"ENSG00000116786",10.8849632450566,10.8485849442566,10.7665798157736,11.1310041221348,11.1473725923354,11.349885134448,"PLEKHM2"
"ENSG00000237938",5.7233451268249,5.63259774045074,6.14289656252462,6.06160468174378,5.79798733897092,5.9117377806544,NA
"ENSG00000162461",5.67726142123402,5.76015704046544,5.89146862808021,6.08933617329061,5.94922036576158,5.94996342169477,"SLC25A34"
"ENSG00000162460",6.73998350712046,6.94915788209336,5.89146862808021,6.61290296389461,6.44033285770592,6.17345794708903,"TMEM82"
"ENSG00000162458",10.7642096785035,11.0329544064353,10.7154575291346,10.7732479098488,10.9696447184068,11.1381889432337,"FBLIM1"
"ENSG00000233954",7.8611395866688,8.32233148270912,7.88242871335883,7.9609909064702,8.35320805034747,7.83332567454365,"UQCRHL"
"ENSG00000178715",5.7233451268249,5.99156910986088,5.74641216277812,5.69793696642301,5.70479122056612,5.60923011344797,"RPS16P1"
"ENSG00000179743",7.42160863084568,7.72395487922498,7.64967765012954,7.72481843453448,7.89408696450235,7.63798867032277,"SPEN-AS1"
"ENSG00000065526",10.9417472829503,10.2187018706219,10.8932614731301,10.827416976806,10.1785734139839,10.7129077889571,"SPEN"
"ENSG00000116809",8.94210079765823,9.04715070415366,8.80037285871056,9.03676250271454,8.89825690878371,9.12564735715519,"ZBTB17"
